gender,speed,volume,pitch,english,prompt_class_num,prompt_class_num_normal,prompt_class_num_place,question
gender_female,speed_normal,volume_normal,pitch_normal,Balanced volume and gender-matching voice,1-0-0-0,1-N-0-N,,"Is it possible to generate a voice that matches the gender of a females? Throughout the speech, the volume remained average loudness."
gender_female,speed_normal,volume_normal,pitch_normal,Consistent volume and gender congruent voice,1-0-0-0,1-N-0-N,,"Is it possible to generate a voice that matches the gender of a females? Throughout the speech, the volume remained average loudness."
gender_female,speed_normal,volume_normal,pitch_normal,Equally loud gender-matching voice throughout,1-0-0-0,1-N-0-N,,"Is it possible to generate a voice that matches the gender of a females? Throughout the speech, the volume remained average loudness."
gender_male,speed_fast,volume_normal,pitch_normal,"Common, fast-paced vocal style.",0-2-0-0,N-2-0-N,,Looking for a voice that speaks at a hasten tempo. Please generate a run-of-the-mill voice.
gender_male,speed_fast,volume_normal,pitch_normal,Standard voice with an accelerated tempo.,0-2-0-0,N-2-0-N,,Looking for a voice that speaks at a hasten tempo. Please generate a run-of-the-mill voice.
gender_male,speed_fast,volume_normal,pitch_normal,"Typical, brisk speaking manner.",0-2-0-0,N-2-0-N,,Looking for a voice that speaks at a hasten tempo. Please generate a run-of-the-mill voice.
gender_male,speed_fast,volume_normal,pitch_normal,Ordinary voice delivering speech rapidly.,0-2-0-0,N-2-0-N,,Looking for a voice that speaks at a hasten tempo. Please generate a run-of-the-mill voice.
gender_male,speed_fast,volume_normal,pitch_normal,Everyday tone conveying words quickly.,0-2-0-0,N-2-0-N,,Looking for a voice that speaks at a hasten tempo. Please generate a run-of-the-mill voice.
gender_female,speed_normal,volume_normal,pitch_low,Madame's clear and moderately paced speech had undertones of a pitched voice.,1-0-0-1,1-0-N-1,,madame spoke with remarkable clarity. Looking for a voice that speaks at a at a moderate pace tempo. Please provide me with a voice that sounds undertones pitched.
gender_female,speed_normal,volume_normal,pitch_low,"The style of speech desired is clear, moderate in pace, and with undertones of a pitched voice.",1-0-0-1,1-0-N-1,,madame spoke with remarkable clarity. Looking for a voice that speaks at a at a moderate pace tempo. Please provide me with a voice that sounds undertones pitched.
gender_female,speed_normal,volume_normal,pitch_low,A clear and moderate pace speech with pitched undertones is preferred.,1-0-0-1,1-0-N-1,,madame spoke with remarkable clarity. Looking for a voice that speaks at a at a moderate pace tempo. Please provide me with a voice that sounds undertones pitched.
gender_female,speed_normal,volume_normal,pitch_low,"Seeking a voice that combines clarity, moderate pace, and pitched undertones in speech.",1-0-0-1,1-0-N-1,,madame spoke with remarkable clarity. Looking for a voice that speaks at a at a moderate pace tempo. Please provide me with a voice that sounds undertones pitched.
gender_female,speed_normal,volume_normal,pitch_low,"The requested style of speech is characterized by clarity, moderate pace, and undertones of a pitched voice.",1-0-0-1,1-0-N-1,,madame spoke with remarkable clarity. Looking for a voice that speaks at a at a moderate pace tempo. Please provide me with a voice that sounds undertones pitched.
gender_male,speed_slow,volume_normal,pitch_high,"Sharp, fatherly voice with fluctuating volume and slowing tempo.",0-1-0-2,0-1-0-2,,The pitch of this speech is sharpness. I'm looking for a voice that reflects the characteristics of a father-in-law. The volume of the speech fluctuated between average loudness and average loudness. The tempo of the talk was slowing.
gender_male,speed_slow,volume_normal,pitch_high,A father-in-law-esque pitch with varying volume and decreasing tempo.,0-1-0-2,0-1-0-2,,The pitch of this speech is sharpness. I'm looking for a voice that reflects the characteristics of a father-in-law. The volume of the speech fluctuated between average loudness and average loudness. The tempo of the talk was slowing.
gender_male,speed_slow,volume_normal,pitch_high,"Speech style resembling a sharp father-in-law's voice, with fluctuating volume and slowing pace.",0-1-0-2,0-1-0-2,,The pitch of this speech is sharpness. I'm looking for a voice that reflects the characteristics of a father-in-law. The volume of the speech fluctuated between average loudness and average loudness. The tempo of the talk was slowing.
gender_male,speed_slow,volume_normal,pitch_high,"A voice that emulates a father-in-law's sharpness, with inconsistent volume and decelerating pace.",0-1-0-2,0-1-0-2,,The pitch of this speech is sharpness. I'm looking for a voice that reflects the characteristics of a father-in-law. The volume of the speech fluctuated between average loudness and average loudness. The tempo of the talk was slowing.
gender_male,speed_slow,volume_normal,pitch_high,"A speech marked by a fatherly tone, sharp pitch, varying volume, and slowing tempo.",0-1-0-2,0-1-0-2,,The pitch of this speech is sharpness. I'm looking for a voice that reflects the characteristics of a father-in-law. The volume of the speech fluctuated between average loudness and average loudness. The tempo of the talk was slowing.
gender_female,speed_fast,volume_low,pitch_normal,"Gender-matching, quiet volume, hasty tempo, and expected pitch.",1-2-1-0,1-2-1-0,,Is it possible to generate a voice that matches the gender of a her? Please create a voice that has a quietness volume. Looking for a voice that speaks at a hastes tempo. Can you help me find a voice that sounds expected pitched?
gender_female,speed_fast,volume_low,pitch_normal,"Finding a voice with gender-matching, quiet volume, hasty tempo, and expected pitch.",1-2-1-0,1-2-1-0,,Is it possible to generate a voice that matches the gender of a her? Please create a voice that has a quietness volume. Looking for a voice that speaks at a hastes tempo. Can you help me find a voice that sounds expected pitched?
gender_female,speed_fast,volume_low,pitch_normal,"Voice style with gender-match, quiet volume, hasty tempo, and expected pitch.",1-2-1-0,1-2-1-0,,Is it possible to generate a voice that matches the gender of a her? Please create a voice that has a quietness volume. Looking for a voice that speaks at a hastes tempo. Can you help me find a voice that sounds expected pitched?
gender_female,speed_fast,volume_low,pitch_normal,"Customized voice with gender-matching, quiet volume, hasty tempo, and expected pitch.",1-2-1-0,1-2-1-0,,Is it possible to generate a voice that matches the gender of a her? Please create a voice that has a quietness volume. Looking for a voice that speaks at a hastes tempo. Can you help me find a voice that sounds expected pitched?
gender_female,speed_fast,volume_low,pitch_normal,"Seeking a voice with gender-match, quietness volume, fast tempo, and expected pitch.",1-2-1-0,1-2-1-0,,Is it possible to generate a voice that matches the gender of a her? Please create a voice that has a quietness volume. Looking for a voice that speaks at a hastes tempo. Can you help me find a voice that sounds expected pitched?
gender_male,speed_fast,volume_high,pitch_low,"Sonorous, brisk, low-pitched speech.",0-2-2-1,N-2-2-1,,Please create a voice that has a sonorously volume. The speech moved at at a brisk pace pace. The pitch of the speaker's voice is low pitch.
gender_male,speed_fast,volume_high,pitch_low,"Low-pitched, briskly delivered, sonorous speech.",0-2-2-1,N-2-2-1,,Please create a voice that has a sonorously volume. The speech moved at at a brisk pace pace. The pitch of the speaker's voice is low pitch.
gender_male,speed_fast,volume_high,pitch_low,"Sonorously spoken, briskly paced, low pitched speech.",0-2-2-1,N-2-2-1,,Please create a voice that has a sonorously volume. The speech moved at at a brisk pace pace. The pitch of the speaker's voice is low pitch.
gender_male,speed_fast,volume_high,pitch_low,"Low tones, brisk pace, sonorous voice.",0-2-2-1,N-2-2-1,,Please create a voice that has a sonorously volume. The speech moved at at a brisk pace pace. The pitch of the speaker's voice is low pitch.
gender_male,speed_fast,volume_high,pitch_low,"Sonorously pitched, briskly spoken, low toned speech.",0-2-2-1,N-2-2-1,,Please create a voice that has a sonorously volume. The speech moved at at a brisk pace pace. The pitch of the speaker's voice is low pitch.
gender_female,speed_slow,volume_normal,pitch_normal,Slow-paced speech with a specifically female voice.,1-1-0-0,1-1-N-N,,The speech moved at slow spoken pace. I'd like a voice that is specific to the gender of a femaleness.
gender_female,speed_slow,volume_normal,pitch_normal,A female-specific voice delivering a slow-paced speech.,1-1-0-0,1-1-N-N,,The speech moved at slow spoken pace. I'd like a voice that is specific to the gender of a femaleness.
gender_female,speed_slow,volume_normal,pitch_normal,The speech was spoken slowly with a distinctly feminine tone.,1-1-0-0,1-1-N-N,,The speech moved at slow spoken pace. I'd like a voice that is specific to the gender of a femaleness.
gender_female,speed_slow,volume_normal,pitch_normal,Deliberate speech delivered in a gender-specific female voice.,1-1-0-0,1-1-N-N,,The speech moved at slow spoken pace. I'd like a voice that is specific to the gender of a femaleness.
gender_female,speed_slow,volume_normal,pitch_normal,Feminine vocal characteristics accompanying a measured pace of speech.,1-1-0-0,1-1-N-N,,The speech moved at slow spoken pace. I'd like a voice that is specific to the gender of a femaleness.
gender_male,speed_normal,volume_normal,pitch_normal,Seeking help to find a consistent pitch in speech with fluctuating median volume.,0-0-0-0,N-N-0-0,,Could you assist me in finding a voice that is standard in pitch? The speech had a varying median volume volume.
gender_male,speed_normal,volume_normal,pitch_normal,Requesting assistance to achieve a standardized pitch and volume in speech.,0-0-0-0,N-N-0-0,,Could you assist me in finding a voice that is standard in pitch? The speech had a varying median volume volume.
gender_male,speed_normal,volume_normal,pitch_normal,In search of a uniform pitch while struggling with inconsistent median volume in speech.,0-0-0-0,N-N-0-0,,Could you assist me in finding a voice that is standard in pitch? The speech had a varying median volume volume.
